City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
389,Columbus,US,2022-11-21 21:05:08,39.9612,-82.9988,282.03,28,20,8.75
390,Bonfim,BR,2022-11-21 21:09:40,3.0833,-59.95,302.95,59,51,3.63
391,Sassandra,CI,2022-11-21 21:09:41,4.95,-6.0833,298.28,87,32,3.08
392,Cabedelo,BR,2022-11-21 21:09:41,-6.9811,-34.8339,299.52,73,73,6.39
393,Druzhnaya Gorka,RU,2022-11-21 21:09:42,59.2761,30.1425,265.79,96,75,2.44
394,Broome,US,2022-11-21 21:09:42,42.2506,-75.833,276.87,44,0,5.36
395,Parana,AR,2022-11-21 21:09:43,-31.732,-60.5238,297.35,58,65,4.81
396,Revelstoke,CA,2022-11-21 21:09:43,50.9832,-118.2023,276.21,71,98,1.1
397,Grindavik,IS,2022-11-21 21:09:44,63.8424,-22.4338,279.41,87,40,9.26
398,Leningradskiy,RU,2022-11-21 21:09:45,69.3833,178.4167,248.9,87,100,5.62
399,Saquarema,BR,2022-11-21 21:09:45,-22.92,-42.5103,298.17,83,25,8.35
400,Zyryanskoye,RU,2022-11-21 21:09:46,56.8306,86.6258,260.01,89,100,4.89
401,Panama City,PA,2022-11-21 21:09:46,8.9936,-79.5197,302.13,80,75,2.06
402,Snyder,US,2022-11-21 21:09:47,32.7179,-100.9176,288.76,50,0,3.09
403,Sabang,ID,2022-11-21 21:09:48,5.8933,95.3214,300.38,79,100,7.16
404,Beisfjord,NO,2022-11-21 21:09:49,68.3751,17.5988,263.18,59,0,3.6
405,Chernivtsi,UA,2022-11-21 21:09:50,48.2915,25.9403,276.25,100,100,2.17
406,Clyde River,CA,2022-11-21 21:09:51,70.4692,-68.5914,249.63,74,99,2.39
407,Merauke,ID,2022-11-21 21:09:51,-8.4667,140.3333,298.72,91,58,3.36
408,Drayton Valley,CA,2022-11-21 21:09:52,53.2168,-114.9854,275.66,96,84,1.47
409,Aksu,CN,2022-11-21 21:09:52,41.1231,80.2644,276.78,33,100,1.06
410,Nabire,ID,2022-11-21 21:09:53,-3.3667,135.4833,297.2,90,99,1.68
411,Idrinskoye,RU,2022-11-21 21:09:53,54.3708,92.1358,256.19,93,68,1.72
412,Kidal,ML,2022-11-21 21:09:54,18.4411,1.4078,298.32,12,100,3.72
413,San Ramon,US,2022-11-21 21:06:05,37.7799,-121.978,291.44,34,0,5.14
414,Ahipara,NZ,2022-11-21 21:09:55,-35.1667,173.1667,291.68,97,99,5.8
415,Severobaykalsk,RU,2022-11-21 21:10:55,55.65,109.3167,259.4,76,100,3.34
416,Jian,CN,2022-11-21 21:10:56,27.1172,114.9793,292.02,92,97,2.45
417,Methven,NZ,2022-11-21 21:10:57,-43.6333,171.65,289.21,66,10,6.01
418,Brownsville,US,2022-11-21 21:10:57,25.9018,-97.4975,283.14,94,100,7.72
419,Chifeng,CN,2022-11-21 21:10:58,42.2683,118.9636,273.31,46,99,1.7
420,Tabou,CI,2022-11-21 21:10:58,4.423,-7.3528,298.81,84,39,3.12
421,Rize,TR,2022-11-21 21:10:59,40.9044,40.8949,280.36,41,100,4.54
422,Deputatskiy,RU,2022-11-21 21:11:00,69.3,139.9,239.67,100,53,0.8
423,Taiyuan,CN,2022-11-21 21:11:01,37.8694,112.5603,278.07,65,100,1.0
424,Russellville,US,2022-11-21 21:07:09,35.2784,-93.1338,287.69,36,0,0.0
425,Maanshan,CN,2022-11-21 21:11:02,31.6957,118.4983,288.43,83,100,1.12
426,Batagay-Alyta,RU,2022-11-21 21:11:02,67.8006,130.4114,240.75,93,24,1.89
427,Salme,NP,2022-11-21 21:11:04,28.0369,85.0942,280.31,34,0,3.06
428,Mnogovershinnyy,RU,2022-11-21 21:11:05,53.9353,139.9242,260.85,95,83,2.86
429,Cabatuan,PH,2022-11-21 21:11:07,10.8794,122.486,296.86,90,90,2.75
430,Port Blair,IN,2022-11-21 21:11:08,11.6667,92.75,299.16,83,50,2.38
431,Constitucion,CL,2022-11-21 21:11:08,-35.3333,-72.4167,293.03,51,1,7.97
432,Srednekolymsk,RU,2022-11-21 21:11:09,67.45,153.6833,236.54,99,96,2.76
433,Praia Da Vitoria,PT,2022-11-21 21:07:16,38.7333,-27.0667,291.9,97,100,7.79
434,Tulun,RU,2022-11-21 21:11:10,54.5611,100.5792,256.83,97,89,1.51
435,Mpulungu,ZM,2022-11-21 21:11:11,-8.7623,31.1141,297.3,70,78,1.14
436,Koslan,RU,2022-11-21 21:11:12,63.4564,48.8989,264.31,98,95,0.7
437,Hualmay,PE,2022-11-21 21:11:13,-11.0964,-77.6139,293.64,75,21,3.84
438,Melville,US,2022-11-21 21:11:15,40.7934,-73.4151,278.58,44,0,5.66
439,Aldan,RU,2022-11-21 21:11:16,58.6031,125.3894,246.59,96,98,1.88
440,Riyadh,SA,2022-11-21 21:07:06,24.6877,46.7219,289.23,30,0,2.14
441,Sinnamary,GF,2022-11-21 21:11:17,5.3833,-52.95,300.56,80,21,6.08
442,Lincoln,US,2022-11-21 21:06:53,40.8,-96.667,287.2,25,0,0.89
443,Valdemarpils,LV,2022-11-21 21:11:18,57.3707,22.5919,270.82,81,99,3.8
444,Aranos,NA,2022-11-21 21:11:19,-24.1333,19.1167,292.15,61,96,9.96
445,Santa Isabel,BR,2022-11-21 21:11:21,-23.3156,-46.2214,299.76,74,93,1.89
446,Wagar,SD,2022-11-21 21:11:21,16.1525,36.2032,299.34,53,67,6.25
447,Beaverlodge,CA,2022-11-21 21:10:21,55.2166,-119.4361,276.79,83,93,4.32
448,Flinders,AU,2022-11-21 21:11:23,-34.5833,150.8552,287.07,54,2,4.92
449,Namatanai,PG,2022-11-21 21:11:23,-3.6667,152.4333,300.77,75,18,3.12
450,Mecca,SA,2022-11-21 21:10:25,21.4267,39.8261,299.83,62,6,1.19
451,Mount Isa,AU,2022-11-21 21:09:53,-20.7333,139.5,297.02,22,100,5.14
452,Pareora,NZ,2022-11-21 21:11:25,-44.4871,171.2132,292.69,38,32,5.42
453,Lasa,IT,2022-11-21 21:11:27,46.6166,10.7002,273.72,83,72,1.62
454,Bulgan,MN,2022-11-21 21:11:27,48.8125,103.5347,263.99,84,82,1.98
455,Caxito,AO,2022-11-21 21:11:28,-8.5785,13.6643,297.04,82,22,1.55
456,Karratha,AU,2022-11-21 21:11:29,-20.7377,116.8463,297.33,56,72,9.72
457,Korla,CN,2022-11-21 21:11:29,41.7597,86.1469,274.89,41,56,2.28
458,Pauini,BR,2022-11-21 21:11:30,-7.7136,-66.9764,303.72,59,100,1.54
459,Taoudenni,ML,2022-11-21 21:11:31,22.6783,-3.9836,294.16,24,0,6.47
460,Champasak,LA,2022-11-21 21:12:31,14.75,106.0,294.0,98,89,0.75
461,Humaita,BR,2022-11-21 21:12:32,-7.5061,-63.0208,305.54,51,99,0.22
462,Torata,PE,2022-11-21 21:12:32,-17.0769,-70.8433,290.79,43,96,3.92
463,Port Macquarie,AU,2022-11-21 21:12:33,-31.4333,152.9167,291.98,41,2,5.46
464,Gunjur,GM,2022-11-21 21:12:33,13.2019,-16.7339,300.27,66,26,4.06
465,Cidreira,BR,2022-11-21 21:12:34,-30.1811,-50.2056,295.26,88,100,3.37
466,Bathsheba,BB,2022-11-21 21:12:35,13.2167,-59.5167,299.77,78,20,9.21
467,Moindou,NC,2022-11-21 21:12:35,-21.6924,165.677,300.46,69,5,1.51
468,Kunyang,CN,2022-11-21 21:12:36,27.6658,120.5658,288.92,88,53,1.18
469,Toktogul,KG,2022-11-21 21:12:36,41.8708,72.9402,276.92,95,95,0.74
470,Bilibino,RU,2022-11-21 21:12:37,68.0546,166.4372,238.55,99,92,1.63
471,Fillan,NO,2022-11-21 21:12:37,63.6064,8.9696,272.84,57,67,8.16
472,Hirara,JP,2022-11-21 21:12:38,24.8,125.2833,297.99,67,91,3.39
473,Ocala,US,2022-11-21 21:10:54,29.1872,-82.1401,297.59,69,40,3.09
474,Toora-Khem,RU,2022-11-21 21:12:39,52.4675,96.11,251.72,99,90,0.59
475,Pak Phanang,TH,2022-11-21 21:09:14,8.3511,100.202,298.16,87,100,1.56
476,Baruun-Urt,MN,2022-11-21 21:12:40,46.6806,113.2792,264.91,73,85,2.75
477,Ilo,PE,2022-11-21 21:12:40,-17.6394,-71.3375,296.63,64,0,4.63
478,Miles City,US,2022-11-21 21:12:41,46.4083,-105.8406,275.69,55,0,0.0
479,Isangel,VU,2022-11-21 21:12:41,-19.55,169.2667,301.2,73,9,3.21
480,Ayagoz,KZ,2022-11-21 21:12:42,47.9714,80.4392,272.3,98,100,7.12
481,Maniitsoq,GL,2022-11-21 21:12:43,65.4167,-52.9,265.99,78,100,1.73
482,Lodja,CD,2022-11-21 21:12:44,-3.4833,23.4333,293.45,99,100,1.44
483,Tongchuan,CN,2022-11-21 21:12:44,35.0806,109.0897,279.91,82,96,1.2
484,Belyy Yar,RU,2022-11-21 21:12:45,53.6039,91.3903,261.09,76,79,2.0
485,Sharjah,AE,2022-11-21 21:12:45,25.3573,55.4033,300.14,64,0,2.06
486,Bafq,IR,2022-11-21 21:12:46,31.6128,55.4107,285.96,34,0,0.96
487,Azua,DO,2022-11-21 21:12:46,18.4532,-70.7349,303.59,60,7,2.4
488,Yelan-Kolenovskiy,RU,2022-11-21 21:12:47,51.1632,41.151,274.32,100,100,3.41
489,Turukhansk,RU,2022-11-21 21:12:48,65.8167,87.9833,244.71,99,96,2.56
490,Chase,CA,2022-11-21 21:12:48,50.8165,-119.6857,274.86,81,66,1.36
491,Arlit,NE,2022-11-21 21:12:50,18.7369,7.3853,297.46,12,100,3.33
492,Nanortalik,GL,2022-11-21 21:12:50,60.1432,-45.2371,269.05,82,44,4.43
493,Acarau,BR,2022-11-21 21:12:51,-2.8856,-40.12,299.92,77,97,8.13
494,Cartersville,US,2022-11-21 21:12:00,34.1651,-84.7999,287.68,28,0,0.0
495,Shieli,KZ,2022-11-21 21:12:52,44.1667,66.75,279.25,86,100,3.64
496,Faya,SA,2022-11-21 21:12:53,18.3851,42.4509,285.44,57,18,1.6
497,Qaqortoq,GL,2022-11-21 21:12:53,60.7167,-46.0333,263.7,90,21,2.77
498,Ende,ID,2022-11-21 21:12:54,-8.8432,121.6623,298.68,85,82,1.98
499,Isla Del Bosque,MX,2022-11-21 21:12:54,22.7333,-105.85,300.07,57,14,4.13
500,Nantucket,US,2022-11-21 21:10:15,41.2835,-70.0995,278.23,70,77,10.9
501,Isoka,ZM,2022-11-21 21:12:55,-10.1606,32.6335,295.4,52,51,2.26
502,Khor,RU,2022-11-21 21:12:56,47.8861,134.9464,264.22,71,5,5.42
503,Arkhangelskaya,RU,2022-11-21 21:12:56,45.6796,40.2754,288.38,57,99,4.05
504,Monitos,CO,2022-11-21 21:12:57,8.25,-76.05,300.55,86,98,2.52
505,Matagami,CA,2022-11-21 21:13:57,49.7502,-77.6328,268.21,86,100,5.66
506,Podujevo,XK,2022-11-21 21:13:58,42.9106,21.1931,277.57,92,100,0.58
507,Wencheng,CN,2022-11-21 21:13:58,33.0559,113.7978,283.55,93,100,4.88
508,Sorland,NO,2022-11-21 21:13:59,67.667,12.6934,278.07,67,5,3.68
509,Chihuahua,MX,2022-11-21 21:12:28,28.5,-106.0,284.93,46,40,1.91
510,Tukrah,LY,2022-11-21 21:14:00,32.5341,20.5791,292.27,58,57,6.39
511,Maragogi,BR,2022-11-21 21:13:02,-9.0122,-35.2225,298.22,75,70,3.63
512,Iskateley,RU,2022-11-21 21:14:01,67.6803,53.1512,261.69,86,100,3.5
513,Dzilam Gonzalez,MX,2022-11-21 21:14:02,21.2833,-88.9333,300.22,73,100,2.44
514,Salou,ES,2022-11-21 21:14:04,41.0766,1.1416,287.57,65,20,10.29
515,Kumluca,TR,2022-11-21 21:14:06,36.3703,30.2869,290.59,76,88,1.15
516,Keighley,GB,2022-11-21 21:14:07,53.8679,-1.9066,279.89,95,75,4.12
517,Vestmannaeyjar,IS,2022-11-21 21:14:07,63.4427,-20.2734,280.34,90,89,13.19
518,Awjilah,LY,2022-11-21 21:14:08,29.1081,21.2869,289.51,73,0,4.55
519,Samarai,PG,2022-11-21 21:14:08,-10.6167,150.6667,300.74,77,97,2.57
520,Jawhar,SO,2022-11-21 21:14:09,2.7809,45.5005,296.54,86,12,3.6
521,Yulara,AU,2022-11-21 21:14:10,-25.2406,130.9889,293.85,26,100,6.82
522,Nouadhibou,MR,2022-11-21 21:10:56,20.931,-17.0347,295.42,57,0,7.32
523,Contamana,PE,2022-11-21 21:14:11,-7.3333,-75.0167,309.62,34,52,3.13
524,Birin,NP,2022-11-21 21:14:11,26.8865,88.0718,282.45,80,1,1.87
525,Jiaohe,CN,2022-11-21 21:14:12,43.7286,127.3447,268.54,91,7,1.14
526,Auki,SB,2022-11-21 21:14:12,-8.7676,160.7034,300.86,72,16,1.83
527,Montlucon,FR,2022-11-21 21:14:13,46.3333,2.6,279.65,91,98,5.41
528,Drovyanaya,RU,2022-11-21 21:14:14,51.5833,113.0333,255.94,98,89,0.84
529,Singaparna,ID,2022-11-21 21:14:14,-7.3515,108.111,294.92,97,100,0.76
530,La Peca,PE,2022-11-21 21:14:15,-5.6111,-78.435,304.08,48,76,2.18
531,Sucre,BO,2022-11-21 21:14:16,-19.0333,-65.2627,288.76,59,89,8.06
532,Izhma,RU,2022-11-21 21:14:16,65.0083,53.9113,252.11,99,100,0.94
533,Nkowakowa,ZA,2022-11-21 21:14:17,-23.8878,30.2871,293.72,61,85,1.14
534,Kulhudhuffushi,MV,2022-11-21 21:14:17,6.6221,73.07,300.58,61,61,4.73
535,Vallenar,CL,2022-11-21 21:14:18,-28.5708,-70.7581,299.31,39,0,4.07
536,Leh,IN,2022-11-21 21:14:19,34.1667,77.5833,261.98,62,34,1.26
537,Ilulissat,GL,2022-11-21 21:14:19,69.2167,-51.1,264.16,79,40,0.51
538,Nurota,UZ,2022-11-21 21:14:20,40.5614,65.6886,283.78,64,100,4.5
539,Golynki,RU,2022-11-21 21:14:20,54.8696,31.3861,270.05,96,100,4.58
540,Wajir,KE,2022-11-21 21:14:21,1.7471,40.0573,298.82,70,88,5.28
541,Tual,ID,2022-11-21 21:14:22,-5.6667,132.75,302.32,71,100,3.31
542,Grand Gaube,MU,2022-11-21 21:14:22,-20.0064,57.6608,296.69,73,4,4.02
543,Havre-Saint-Pierre,CA,2022-11-21 21:14:23,50.2334,-63.5986,269.03,71,49,6.31
544,Junagarh,IN,2022-11-21 21:14:24,19.8667,82.9333,291.78,66,57,0.36
545,Shuangcheng,CN,2022-11-21 21:14:24,45.35,126.2833,264.77,67,1,2.09
546,Bandraboua,YT,2022-11-21 21:14:25,-12.7044,45.1223,298.97,76,4,1.85
547,Pangnirtung,CA,2022-11-21 21:14:26,66.1451,-65.7125,255.83,63,99,3.1
548,Kaniama,CD,2022-11-21 21:14:26,-7.5667,24.1833,292.18,99,100,1.42
549,Manzil Salim,TN,2022-11-21 21:14:27,35.8567,8.4765,283.99,46,67,3.25
550,Langsa,ID,2022-11-21 21:14:27,4.4683,97.9683,296.82,97,100,1.05
551,Tommot,RU,2022-11-21 21:15:28,58.9564,126.2925,244.38,99,100,0.53
552,Dubna,RU,2022-11-21 21:15:29,56.7333,37.1667,266.42,96,92,3.21
553,Watertown,US,2022-11-21 21:15:12,42.3709,-71.1828,276.67,50,0,8.23
554,Dwarka,IN,2022-11-21 21:15:30,22.2394,68.9678,298.21,57,2,2.24
555,Kamina,CD,2022-11-21 21:15:31,-8.7386,24.9906,290.36,98,100,0.6
556,Reconquista,AR,2022-11-21 21:15:32,-29.15,-59.65,290.29,94,100,5.31
557,Casino,AU,2022-11-21 21:15:32,-28.8667,153.05,294.58,30,93,3.53
558,Coari,BR,2022-11-21 21:15:33,-4.085,-63.1414,303.31,60,96,0.53
559,Namibe,AO,2022-11-21 21:15:34,-15.1961,12.1522,295.69,83,78,2.24
560,Atikokan,CA,2022-11-21 21:15:34,48.7555,-91.6216,268.62,77,100,2.63
561,Gizo,SB,2022-11-21 21:15:35,-8.103,156.8419,301.75,72,82,3.28
562,Chornyanka,UA,2022-11-21 21:15:35,46.6522,33.359,287.7,76,55,10.19
563,Icatu,BR,2022-11-21 21:11:19,-2.7758,-44.0658,302.39,85,99,3.24
564,Sobolevo,RU,2022-11-21 21:15:36,54.4299,31.8996,270.32,97,100,5.3
565,Santa Cruz,BO,2022-11-21 21:15:37,-17.8,-63.1667,303.18,58,75,4.12
566,Muros,ES,2022-11-21 21:15:37,42.7762,-9.0603,282.09,89,74,7.77
567,Chartres,FR,2022-11-21 21:15:38,48.4167,1.5,278.17,88,48,2.68
568,Manzhouli,CN,2022-11-21 21:15:38,49.6,117.4333,256.02,95,100,1.47
569,Kostomuksha,RU,2022-11-21 21:15:23,64.571,30.5767,262.66,98,62,0.86
570,Roald,NO,2022-11-21 21:15:39,62.5833,6.1333,276.23,38,0,6.69
571,Tilichiki,RU,2022-11-21 21:15:40,60.4667,166.1,257.53,98,100,4.35
572,Pavilosta,LV,2022-11-21 21:15:40,56.8879,21.1859,271.1,78,100,6.09
573,Puerto Lempira,HN,2022-11-21 21:15:41,15.2667,-83.7667,301.23,78,75,2.57
574,Esperance,AU,2022-11-21 21:15:42,-33.8667,121.9,284.32,80,0,4.76
575,Makurdi,NG,2022-11-21 21:15:42,7.7411,8.5121,300.06,37,82,1.21
576,Ambon,ID,2022-11-21 21:15:43,-3.6954,128.1814,298.23,94,20,3.09
577,Neryungri,RU,2022-11-21 21:11:14,56.6709,124.6491,242.37,100,91,0.48
578,Plettenberg Bay,ZA,2022-11-21 21:15:44,-34.0527,23.3716,290.21,81,100,1.51
579,Inhambane,MZ,2022-11-21 21:15:44,-23.865,35.3833,294.86,62,0,3.85
580,Xining,CN,2022-11-21 21:15:45,36.6167,101.7667,272.14,83,94,0.95
581,Mandera,KE,2022-11-21 21:15:45,3.9366,41.867,299.37,68,56,4.32
582,Trairi,BR,2022-11-21 21:14:33,-3.2778,-39.2689,299.71,77,94,6.03
583,Ravar,IR,2022-11-21 21:15:46,31.2656,56.8055,284.63,34,0,1.49
584,Pucallpa,PE,2022-11-21 21:15:47,-8.3791,-74.5539,305.17,58,40,2.06
585,Aklavik,CA,2022-11-21 21:15:48,68.2191,-135.0107,257.42,99,90,1.45
